Easting,Northing
2851577.134,2424882.642
2851577.134,2424882.642
2852010.155,2426473.897
2852010.155,2426473.897
2851247.679,2428289.949
2851247.679,2428289.949
2850170.794,2429412.43
2850170.794,2429412.43
2855044.475,2428111.248
2855044.475,2428111.248
2854607.315,2426320.08
2854607.315,2426320.08
2856800.43,2425974.619
2856800.43,2425974.619
2857267.157,2424364.765
2857267.157,2424364.765
2855155.38,2423808.409
2855155.38,2423808.409
2853616.504,2421940.009
2853616.504,2421940.009
2853245.592,2423347.881
2853245.592,2423347.881
2849344.621,2423328.641
2849344.621,2423328.641
2661238.488,2483882.967
2680394.747,2395634.748
2609139.881,2399738.961
2609252.597,2400336.898
2614234.537,2394628.328
2620598.751,2397495.342
2614747.297,2395217.809
2614931.982,2399216.125
2614421.347,2398726.656
2617922.27,2393949.93
2612761.395,2400662.831
2611846.49,2399981.816
2614879.064,2396715.859
2613593.22,2402146.042
2613278.377,2401452.324
2617115.823,2393666.826
2616905.215,2393170.999
2619392.267,2397220.693
2612153.362,2395572.897
2618134.993,2394545.769
2613640.822,2394941.066
2610876.521,2396700.545
2617839.547,2408959.928
2617839.547,2408959.928
2623260.377,2400340.687
2620512.939,2402900.16
2617839.547,2408959.928
2620576.371,2405900.457
2572416.51,2404220.003
2578482.59,2402490.339
2575556.734,2410756.268
2575556.734,2410756.268
2561950.629,2401341.274
2564161.173,2397092.336
2559003.831,2399203.078
2561465.447,2397349.846
2559886.77,2398383.92
2560784.627,2398264.748
2620038.874,2399408.248
2614625.601,2398922.443
2614419.23,2398626.646
2613893.249,2402139.692
2618849.32,2399933.686
2620732.606,2399093.409
2621822.156,2398570.087
2616905.215,2393170.999
2616998.876,2392868.846
2617196.784,2392764.6
2618147.691,2395145.84
2617105.239,2393166.766
2616534.803,2394579.634
2614457.849,2395724.217
2610518.837,2398709.217
2614831.971,2399218.242
2613063.541,2400756.491
2613076.241,2401356.548
2613488.978,2401948.139
2609608.16,2398228.228
2609297.066,2402437.085
2617298.913,2392862.495
2617298.913,2392862.495
2622365.122,2395857.077
2585831.869,2399933.066
2586338.262,2400222.462
2586338.262,2400222.462
2617298.913,2392862.495
2619355.72,2400223.142
2617298.913,2392862.495
2623060.355,2400344.916
2622866.676,2400649.178
2622562.413,2400455.498
2623279.405,2401240.787
2623609.035,2402634.597
2623413.242,2402838.846
2622498.347,2402157.798
2617839.547,2408959.928
2578769.848,2401883.95
2578774.097,2402083.955
2578878.349,2402281.836
2578197.456,2403196.729
2577314.436,2404015.865
2563661.174,2397102.985
2564061.173,2397094.465
2564156.914,2396892.336
2565344.138,2396266.778
2559884.64,2398283.921
2560182.505,2398177.531
2559988.899,2398481.787
2561093.144,2398658.352
2568050.548,2396509.29
2560110.199,2399479.64
2561171.841,2397656.234
2559133.651,2400600.917
2562644.231,2401026.375
2568448.423,2396400.774
2611270.209,2396392.042
2613897.482,2402339.711
2616324.195,2394083.809
2612744.957,2395160.147
2611563.887,2396085.657
2612747.074,2395260.157
2611380.808,2396889.977
2611382.926,2396989.986
2623453.404,2404739.045
2617828.975,2408459.885
2622594.129,2401955.663
2567322.913,2399926.339
2576920.804,2404324.369
2576554.791,2405932.888
2574180.387,2402481.724
2587648.94,2400694.886
2587648.94,2400694.886
2587648.94,2400694.886
2587648.94,2400694.886
2587648.94,2400694.886
2587648.94,2400694.886
2587648.94,2400694.886
2587648.94,2400694.886
2371618.934,2322664.694
2375356.389,2326528.974
2807098.554,2479120.705
2805935.886,2476144.267
2803994.886,2478985.706
2803598.561,2474392.738
2805238.098,2476258.914
2556418.626,2395256.44
2559812.187,2394883.961
2765675.392,2473886.979
2692368.562,2517945.144
2693633.212,2506713.296
2691816.001,2515455.576
2701499.182,2523956.131
2698375.958,2522921.276
2698375.958,2522921.276
2746229.05,2571836.975
2746229.05,2571836.975
2746229.05,2571836.975
2744502.946,2575375.182
2749233.37,2557766.887
2743482.614,2555487.18
2743482.614,2555487.18
2743220.599,2557293.548
2743220.599,2557293.548
2743220.599,2557293.548
2740488.069,2560552.734
2740488.069,2560552.734
2744677.628,2559964.055
2744677.628,2559964.055
2747948.906,2553792.179
2747948.906,2553792.179
2747948.906,2553792.179
2765973.491,2559313.994
2765973.491,2559313.994
2766141.167,2562511.832
2766141.167,2562511.832
2768560.75,2558659.024
2764536.123,2552841.606
2764536.123,2552841.606
2764536.123,2552841.606
2675120.464,2496997.551
2671216.533,2487375.017
2671216.533,2487375.017
2664277.625,2480917.726
2656590.909,2486481.819
2721615.354,2538539.97
2721615.354,2538539.97
2721615.354,2538539.97
2724674.365,2531772.456
2724674.365,2531772.456
2724674.365,2531772.456
2726498.613,2528132.41
2726498.613,2528132.41
2704496.455,2485675.384
2758919.146,2471327.559
2759193.403,2465319.433
2759193.403,2465319.433
2759922.703,2466704.71
2759922.703,2466704.71
2756362.555,2482985.762
2756362.555,2482985.762
2756362.555,2482985.762
2751375.261,2517004.175
2751375.261,2517004.175
2751375.261,2517004.175
2752708.898,2518576.758
2752708.898,2518576.758
2752708.898,2518576.758
2755193.036,2522526.084
2755193.036,2522526.084
2755193.036,2522526.084
2762063.252,2511477.12
2762063.252,2511477.12
2746449.836,2444377.319
2746449.836,2444377.319
2746449.836,2444377.319
2736766.465,2445380.339
2747802.728,2518379.911
2747802.728,2518379.911
2749850.053,2515835.782
2749850.053,2515835.782
2749850.053,2515835.782
2758231.729,2486247.829
2758231.729,2486247.829
2644816.773,2492732.053
2645558.816,2494717.373
2611810.401,2516935.603
2606953.871,2514336.393
2739659.153,2454523.9
2739659.153,2454523.9
2739659.153,2454523.9
2754858.175,2444601.618
2754858.175,2444601.618
2757353.96,2444349.346
2757353.96,2444349.346
2757353.96,2444349.346
2758168.244,2440230.59
2758168.244,2440230.59
2758168.244,2440230.59
2762267.541,2425738.792
2762267.541,2425738.792
2762267.541,2425738.792
2758412.132,2442326.381
2758412.132,2442326.381
2762089.076,2441149.076
2762089.076,2441149.076
2759392.317,2417394.997
2759392.317,2417394.997
2759392.317,2417394.997
2757465.266,2420936.785
2757465.266,2420936.785
2757465.266,2420936.785
2749086.138,2426914.351
2749086.138,2426914.351
2755867.7,2430674.486
2755867.7,2430674.486
2755867.7,2430674.486
2742627.16,2419445.644
2742627.16,2419445.644
2751169.735,2430872.656
2751169.735,2430872.656
2743147.56,2591712.256
2758632.744,2562270.43
2759282.012,2559855.633
2759282.012,2559855.633
2760905.919,2556219.731
2760905.919,2556219.731
2758940.447,2553159.909
2758940.447,2553159.909
2758940.447,2553159.909
2758940.447,2553159.909
2768345.366,2562665.288
2764026.288,2547650.193
2764026.288,2547650.193
2764026.288,2547650.193
2765164.274,2549426.907
2767087.453,2550486.733
2767087.453,2550486.733
2756223.044,2542912.85
2757077.896,2545495.919
2748605.409,2546975.27
2728175.225,2431653.599
2728091.953,2451564.786
2728091.953,2451564.786
2727379.364,2450979.44
2727379.364,2450979.44
2726768.871,2450492
2741697.066,2437173.45
2741697.066,2437173.45
2742548.985,2434854.573
2743244.82,2434639.931
2755487.909,2407671.754
2758581.809,2407307.152
2753500.489,2417918.06
2755948.543,2420168.059
2745209.324,2432898.078
2745209.324,2432898.078
2756054.602,2406059.168
2756054.602,2406059.168
2756054.602,2406059.168
2664604.978,2529833.876
2662916.204,2535171.891
2771189.059,2445760.864
2771189.059,2445760.864
2771189.059,2445760.864
2761800.239,2451259.252
2761800.239,2451259.252
2761800.239,2451259.252
2736740.879,2439378.11
2736740.879,2439378.11
2736740.879,2439378.11
2738713.324,2433233.994
2749465.04,2421103.732
2740610.623,2423489.71
2740610.623,2423489.71
2740610.623,2423489.71
2766658.234,2449156.859
2766658.234,2449156.859
2765137.765,2452990.159
2765137.765,2452990.159
2753242.208,2419924.385
2753242.208,2419924.385
2753242.208,2419924.385
2733206.178,2447355.759
2733206.178,2447355.759
2733543.365,2444347.314
2733543.365,2444347.314
2733543.365,2444347.314
2727181.454,2451083.633
2727181.454,2451083.633
2762307.182,2427638.794
2756363.318,2425661.907
2756363.318,2425661.907
2756363.318,2425661.907
2726418.979,2467206.973
2726418.979,2467206.973
2725097.987,2466234.23
2725097.987,2466234.23
2725097.987,2466234.23
2678045.486,2555264.27
2678045.486,2555264.27
2662232.311,2507373.073
2663469.317,2504345.682
2663469.317,2504345.682
2663469.317,2504345.682
2665623.154,2502099.401
2665623.154,2502099.401
2665623.154,2502099.401
2668579.112,2499936.309
2668579.112,2499936.309
2727709.036,2571327.609
2727709.036,2571327.609
2734501.805,2566081.702
2734501.805,2566081.702
2728640.01,2553799.297
2728640.01,2553799.297
2384620.793,2325226.185
2748754.459,2449331.281
2748754.459,2449331.281
2742586.384,2455763.158
2765569.125,2454481.727
2765569.125,2454481.727
2762279.722,2455050.748
2762279.722,2455050.748
2759777.719,2455003.066
2759777.719,2455003.066
2759863.067,2454300.996
2759863.067,2454300.996
2767305.063,2460947.923
2767305.063,2460947.923
2767305.063,2460947.923
2771037.478,2452866.769
2771037.478,2452866.769
2772700.122,2455833.132
2772700.122,2455833.132
2772700.122,2455833.132
2767269.046,2454446.165
2767269.046,2454446.165
2767269.046,2454446.165
2771466.37,2449456.5
2771466.37,2449456.5
2771466.37,2449456.5
2755575.264,2469296.81
2755575.264,2469296.81
2755575.264,2469296.81
2750232.039,2472109.922
2750232.039,2472109.922
2750232.039,2472109.922
2371594.22,2325566.41
2740147.14,2458715.525
2740147.14,2458715.525
2740147.14,2458715.525
2735774.375,2460107.732
2735774.375,2460107.732
2763232.002,2457531.814
2763232.002,2457531.814
2763232.002,2457531.814
2760192.834,2460496.588
2895334.723,2408178.849
2738081.932,2431746.491
2761013.39,2475785.415
2358201.053,2315781.234
2551355.246,2401767.079
2564025.053,2400096.581
2567082.472,2398030.591
2558899.715,2408409.171
2558899.715,2408409.171
2581741.469,2466648.007
2556361.407,2420767.966
2556361.407,2420767.966
2574115.949,2418290.133
2577962.847,2415707.423
2581628.898,2414028.931
2551365.762,2430477.501
2551365.762,2430477.501
2555418.843,2399979.767
2555418.843,2399979.767
2581189.596,2459456.947
2581189.596,2459456.947
2581189.596,2459456.947
2556375.787,2454479.274
2556375.787,2454479.274
2554324.695,2456823.369
2554324.695,2456823.369
2554540.603,2448116.054
2554540.603,2448116.054
2554540.603,2448116.054
2574090.616,2440699.764
2574090.616,2440699.764
2581664.613,2420431.04
2586564.6,2420327.193
2596261.736,2467342.262
2611360.349,2438511.416
2590548.261,2433648.8
2590548.261,2433648.8
2590548.261,2433648.8
2599259.523,2443469.045
2601810.935,2441114.145
2601810.935,2441114.145
2546907.767,2446677.197
2546907.767,2446677.197
2603556.604,2447980.337
2576233.657,2452158.823
2576233.657,2452158.823
2602746.834,2442795.137
2602746.834,2442795.137
2602746.834,2442795.137
2605193.278,2444944.467
2608067.958,2443683.251
2607514.387,2445895.925
2599110.945,2441171.174
2578429.518,2433004.892
2559916.136,2451603.481
2567353.417,2453246.831
2567353.417,2453246.831
2568467.063,2420811.011
2550827.883,2452295.922
2565284.338,2388764.539
2571414.357,2390034.609
2379408.551,2325402.138
2379660.971,2326514.001
2379952.088,2326726.71
2558105.808,2394620.203
2620314.101,2393499.09
2619353.604,2400123.131
2573182.501,2402602.984
2721471.367,2417286.557
2609796.289,2426038.522
2609796.289,2426038.522
2612964.015,2429173.144
2612964.015,2429173.144
2615404.895,2412113.034
2615404.895,2412113.034
2616195.847,2416398.538
2616195.847,2416398.538
2616195.847,2416398.538
2627837.663,2399143.323
2605196.753,2421433.48
2623720.882,2393727.201
2579704.086,2394060.285
2608971.629,2401243.332
2610401.885,2397911.256
2624682.944,2391905.812
2602269.687,2415492.474
2602269.687,2415492.474
2602269.687,2415492.474
2600297.51,2431041.562
2602077.019,2425301.279
2602077.019,2425301.279
2604654.987,2414741.645
2604654.987,2414741.645
2608449.739,2423865.914
2608449.739,2423865.914
2610313.214,2426827.985
2607591.308,2430587.267
2607591.308,2430587.267
2607591.308,2430587.267
2606052.545,2433521.136
2614331.643,2432345.803
2614331.643,2432345.803
2610706.184,2431221.794
2610706.184,2431221.794
2607360.9,2400777.175
2607360.9,2400777.175
2603739.406,2399853.36
2743114.691,2447548.486
2623366.791,2414846.299
2623366.791,2414846.299
2626302.926,2416485.188
2626302.926,2416485.188
2651892.715,2443860.143
2651892.715,2443860.143
2632411.878,2416756.455
2632411.878,2416756.455
2632411.878,2416756.455
2624664.071,2443133.062
2628329.728,2422445.531
2628329.728,2422445.531
2623480.839,2420246.699
2623480.839,2420246.699
2623480.839,2420246.699
2626557.837,2419081.167
2626557.837,2419081.167
2626557.837,2419081.167
2669476.984,2442689.88
2674324.41,2449591.521
2674324.41,2449591.521
2674324.41,2449591.521
2651197.378,2477390.902
2651197.378,2477390.902
2675405.066,2434361.068
2675405.066,2434361.068
2646463.933,2456880.714
2646908.139,2458972.375
2647760.907,2442446.362
2687403.141,2429206.5
2687403.141,2429206.5
2687403.141,2429206.5
2689105.994,2419765.73
2637822.566,2450359.396
2658695.223,2443817.064
2666312.52,2444457.269
2666312.52,2444457.269
2678736.431,2421484.275
2678736.431,2421484.275
2677041.312,2426522.578
2677041.312,2426522.578
2680604.653,2429449.313
2680604.653,2429449.313
2711711.685,2462413.157
2711711.685,2462413.157
2700134.164,2487567.848
2692236.502,2478329.333
2692236.502,2478329.333
2636754.46,2380744.064
2636754.46,2380744.064
2637460.192,2385732.257
2625391.636,2406499.073
2622567.433,2410160.693
2622567.433,2410160.693
2634666.353,2433517.589
2634666.353,2433517.589
2642339.002,2413045.178
2642339.002,2413045.178
2647632.275,2417336.017
2641384.374,2419969.035
2634321.736,2421918.908
2634617.943,2407504.906
2634617.943,2407504.906
2640179.73,2410289.169
2640179.73,2410289.169
2635174.982,2410194.639
2629311.223,2431029.198
2629311.223,2431029.198
2634058.434,2418922.884
2635040.379,2413299.169
2638712.445,2416623.549
2638712.445,2416623.549
2642221.21,2416949.784
2639203.686,2406707.753
2643393.633,2406119.102
2643393.633,2406119.102
2643393.633,2406119.102
2574978.317,2388257.874
2574978.317,2388257.874
2574978.317,2388257.874
2631635.062,2460594.457
2630856.101,2461611.321
2630856.101,2461611.321
2726864.245,2426378.418
2726864.245,2426378.418
2685423.68,2477872.16
2685423.68,2477872.16
2686577.503,2475646.876
2686576.322,2456537.697
2710338.528,2430326.281
2726475.621,2436491.508
2726475.621,2436491.508
2731578.405,2441287.009
2733619.414,2433640.692
2733619.414,2433640.692
2630259.102,2447517.28
2630259.102,2447517.28
2631496.072,2453994.301
2626968.673,2462293.449
2626968.673,2462293.449
2658753.133,2484635.532
2658753.133,2484635.532
2717657.356,2426270.979
2710944.285,2425811.276
2710944.285,2425811.276
2713736.122,2425352.585
2712087.286,2418283.406
2712087.286,2418283.406
2719040.225,2420639.15
2719040.225,2420639.15
2694227.642,2449273.548
2721545.552,2430391.686
2725077.157,2431818.493
2725316.47,2428912.051
2717020.136,2429285.847
2717020.136,2429285.847
2719264.26,2431339.904
2719264.26,2431339.904
2692665.592,2465414.185
2692665.592,2465414.185
2695487.491,2471157.695
2695861.516,2465146.981
2692391.3,2457115.931
2692143.78,2459622.344
2692143.78,2459622.344
2694088.51,2452177.899
2694088.51,2452177.899
2694088.51,2452177.899
2634285.642,2462939.77
2627974.725,2443563.508
2627974.725,2443563.508
2628001.318,2468574.572
2628001.318,2468574.572
2627121.314,2464791.374
2627121.314,2464791.374
2627121.314,2464791.374
2702054.89,2474221.301
2702054.89,2474221.301
2701926.281,2477625.594
2711590.123,2442306.057
2716828.109,2443997.139
2716828.109,2443997.139
2716828.109,2443997.139
2706647.159,2449913.382
2679300.364,2476900.282
2679300.364,2476900.282
2697364.127,2427096.476
2694254.08,2431463.97
2668307.171,2482233.702
2666795.389,2486467.452
2666795.389,2486467.452
2632846.369,2484880.019
2737895.862,2422846.101
2737895.862,2422846.101
2694182.218,2451875.785
2646355.206,2475491.787
2630713.897,2450108.935
2686678.427,2456635.602
2757363.178,2420838.869
2757363.178,2420838.869
2740245.045,2458613.431
2731742.313,2453889.397
2752331.928,2424245.375
2738063.111,2430846.458
2735663.016,2430896.652
2762121.09,2471360.484
2747509.049,2518686.217
2752184.713,2522189.274
2721299.477,2428195.736
2760425.699,2418974.18
2669722.413,2497211.019
2759730.619,2547940.987
2761523.509,2552304.999
2631021.298,2474213.595
2596626.261,2508450.728
2608049.565,2528419.244
2761523.509,2552304.999
2698407.495,2524421.324
2365185.817,2323288.928
2914120.293,2436687.996
2924634.082,2437470.314
2532643.945,2401566.154
2529582.768,2403432.16
2737069.239,2517005.111
2621289.68,2463413.497
2557622.87,2395430.851
2557622.87,2395430.851
2557622.87,2395430.851
2772309.311,2494455.407
2739394.168,2427517.055
2811746.612,2414205.439
2772984.478,2554963.973
2674669.241,2537426.268
2674669.241,2537426.268
2616174.993,2472325.076
2626929.733,2465195.59
2626929.733,2465195.59
2642175.579,2495588.835
2642175.579,2495588.835
2698241.837,2540332.455
2700088.388,2532990.084
2704662.179,2536395.567
2716383.71,2527644.944
2716383.71,2527644.944
2733049.5,2549404.297
2733049.5,2549404.297
2757913.764,2547179.002
2765757.226,2553816.223
2921715.385,2436530.917
2797239.947,2409304.606
2798833.629,2408971.423
2800860.472,2410229.843
2829318.166,2422243.368
2827914.281,2422072.435
2826804.114,2421595.336
2831186.249,2425505.387
2832632.027,2422874.811
2831044.79,2423507.865
2848211.163,2412050.2
2845605.594,2411803.989
2844107.276,2416735.901
2848188.443,2410950.472
2841692.726,2420886.665
2840681.03,2439611.031
2838956.526,2438446.672
2840681.03,2439611.031
2895324.452,2407679.084
2879269.56,2405009.16
2668236.529,2344796.756
2894153.776,2409103.086
2896152.837,2409061.988
2620345.252,2399701.935
2620345.252,2399701.935
2620345.252,2399701.935
2744293.768,2446523.365
2772309.311,2494455.407
2408489.508,2333360.486
2852409.278,2416764.225
2408489.508,2333360.486
2399732.947,2329880.64
2366968.571,2307449.274
2366968.571,2307449.274
2366968.571,2307449.274
2364856.009,2323975.448
2364856.009,2323975.448
2374111.447,2297346.124
2374111.447,2297346.124
2374111.447,2297346.124
2373419.914,2294813.538
2373419.914,2294813.538
2235666.793,2371930.942
2235666.793,2371930.942
2178534.691,2382836.108
2164196.41,2380930.739
2164196.41,2380930.739
2164196.41,2380930.739
2195402.726,2388853.708
2375476.561,2300508.368
2375476.561,2300508.368
2191835.929,2359465.449
2191835.929,2359465.449
2189523.062,2362071.518
2189523.062,2362071.518
2796629.604,2408817.084
2835643.142,2485723.724
2830551.544,2490931.471
2809188,2459471.759
2195398.746,2385428.904
2579231.342,2451995.446
2800855.427,2424434.892
2404393.966,2319273.259
2195226.783,2386610.143
2574273.824,2402795.778
2599695.522,2395770.741
2594185.591,2396760.084
2584497.193,2402533.534
2214689.45,2377375.66
2187396.276,2390642.346
2187396.276,2390642.346
2187396.276,2390642.346
2665042.801,2522737.074
2665042.801,2522737.074
2537386.287,2448018.04
2537763.404,2442734.617
2365481.741,2304782.422
2817923.581,2451487.371
2822618.479,2451189.397
2571712.191,2455955.714
2604978.28,2415835.352
2554861.526,2420799.838
2590424.79,2413642.332
2572395.899,2431532.046
2547023.325,2437972.074
2569246.932,2433999.704
2547416.165,2447066.548
2549839.114,2448115.567
2568197.846,2436422.845
2775276.054,2507097.586
2794205.838,2456272.781
2922192.325,2435421.323
2924609.289,2436271.137
2577620.583,2437323.758
2549068.162,2402416.075
2543514.853,2395331.72
2549651.071,2401603.329
2538728.385,2400735.955
2549802.017,2399299.184
2773480.012,2430907.185
2396961.436,2315249.185
2405788.811,2321735.397
2634409.66,2378692.288
2155171.052,2478868.233
2155055.215,2476861.09
2153947.505,2477014.743
2816272.401,2463424.744
2817157.595,2462706.073
2817372.184,2463401.755
2816653.514,2462516.561
2817109.543,2460406.526
2818228.125,2461283.369
2822021.39,2465705.11
2929155.721,2438576.477
2325016.001,2340287.004
2772309.311,2494455.407
2800860.472,2410229.843
2798833.629,2408971.423
2797239.947,2409304.606
2827914.281,2422072.435
2826804.114,2421595.336
2831186.249,2425505.387
2832632.027,2422874.811
2832632.027,2422874.811
2831044.79,2423507.865
2848211.163,2412050.2
2845605.594,2411803.989
2844107.276,2416735.901
2848188.443,2410950.472
2839789.027,2420726.057
2844107.276,2416735.901
2839731.055,2417926.691
2840681.03,2439611.031
2838956.526,2438446.672
2840681.03,2439611.031
2859198.393,2469128.575
2895852.979,2409068.152
2844244.63,2461840.177
2845352.647,2462217.097
2848035.113,2461360.994
2844934.585,2470926.962
2843990.959,2468846.42
2843893.08,2468948.479
2831823.268,2465700.243
2840156.067,2457624.884
2919847.649,2438069.191
2606057.37,2524059.183
2816755.584,2462614.451
2831744.343,2408989.871
2776471.893,2406434.637
2662761.604,2532573.883
2425497.44,2354074.092
2552763.489,2430347.797
2380715.926,2325258.232
2186736.743,2387787.529
2773456.156,2453716.532
2578770.635,2425494.54
2418335.804,2337631.657
2724634.381,2420221.936
2724634.381,2420221.936
2728109.539,2418948.637
2739832.182,2434111.017
2739832.182,2434111.017
2749179.874,2426612.255
2752619.411,2423639.097
2633967.707,2414622.503
2638127.153,2417336.267
2638127.153,2417336.267
2639388.082,2410706.087
2667763.338,2437323.144
2667763.338,2437323.144
2668822.556,2430597.384
2668822.556,2430597.384
2675302.957,2434263.162
2675302.957,2434263.162
2625002.018,2392799.588
2625778.096,2424800.558
2625778.096,2424800.558
2626862.082,2419274.848
2626862.082,2419274.848
2626862.082,2419274.848
2627493.227,2411257.287
2627649.619,2404450.269
2627649.619,2404450.269
2628790.463,2415832.355
2631403.575,2402169.749
2724763.134,2455036.124
2726136.534,2458508.945
2731938.126,2453685.204
2731938.126,2453685.204
2739840.302,2453619.707
2739840.302,2453619.707
2676835.843,2431029.278
2676835.843,2431029.278
2668217.983,2344756.127
2627192.442,2415966.143
2740735.606,2448598.734
2532596.942,2399366.394
2765032.013,2419178.287
2768232.028,2419111.6
2766432.022,2419149.11
2899024.363,2441599.916
2550825.641,2423886.686
2800860.472,2410229.843
2800860.472,2410229.843
2798733.635,2408973.498
2798733.635,2408973.498
2797239.947,2409304.606
2829318.166,2422243.368
2827914.281,2422072.435
2826804.114,2421595.336
2831186.249,2425505.387
2831186.249,2425505.387
2832632.027,2422874.811
2831044.79,2423507.865
2831044.79,2423507.865
2848211.163,2412050.2
2845605.594,2411803.989
2844107.276,2416735.901
2848188.443,2410950.472
2839789.027,2420726.057
2841692.726,2420886.665
2839629.008,2417828.784
2840527.027,2437013.785
2838956.526,2438446.672
2840681.03,2439611.031
2741626.872,2414664.17
2561405.591,2389847.709
2776371.892,2406436.716
2564650.397,2391879.519
2409969.001,2329221.322
2573322.892,2404500.874
2575431.409,2404856.247
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550657.413,2401881.995
2550657.413,2401881.995
2552682.447,2393635.396
2552682.447,2393635.396
2554823.125,2400192.546
2554637.599,2391492.763
2556923.058,2400147.797
2556923.058,2400147.797
2556923.058,2400147.797
2556620.755,2395352.173
2556620.755,2395352.173
2556899.428,2394345.793
2556899.428,2394345.793
2556899.428,2394345.793
2556456.778,2392354.349
2556456.778,2392354.349
2558680.399,2398109.492
2558680.399,2398109.492
2558680.399,2398109.492
2558733.513,2395907.396
2558650.364,2392007.429
2558650.364,2392007.429
2560380.372,2398073.272
2560380.372,2398073.272
2560380.372,2398073.272
2560639.703,2391464.78
2563499.396,2394205.112
2563499.396,2394205.112
2569184.564,2393383.689
2569184.564,2393383.689
2568854.742,2391990.044
2571097.385,2393943.25
2570552.66,2391853.836
2571310.094,2389836.731
2570763.211,2387647.295
2571882.506,2393226.2
2571882.506,2393226.2
2572448.464,2391613.375
2572448.464,2391613.375
2572503.752,2389511.164
2572503.752,2389511.164
2571331.391,2390836.768
2562854.786,2396820.026
2562854.786,2396820.026
2559210.061,2394796.751
2559210.061,2394796.751
2559714.552,2404390.165
2772309.311,2494455.407
2741626.872,2414664.17
2900163.138,2443476.078
2899557.249,2443188.681
2573808.016,2403790.241
2573808.016,2403790.241
2602526.838,2418188.355
2602526.838,2418188.355
2572793.18,2398409.304
2579633.393,2409569.218
2533956.194,2397436.668
2769455.14,2405780.198
2769455.14,2405780.198
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2568510.052,2441718.218
2568510.052,2441718.218
2568510.052,2441718.218
2528242.338,2401560.18
2551457.372,2401864.943
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2568510.052,2441718.218
2568510.052,2441718.218
2568510.052,2441718.218
2568510.052,2441718.218
2568510.052,2441718.218
2568510.052,2441718.218
2568510.052,2441718.218
2572182.272,2440339.999
2570146.875,2433980.638
2389048.45,2329320.219
2742814.689,2447554.766
2538821.971,2400433.847
2557625.002,2395530.85
2840726.976,2437009.63
2575884.089,2416751.968
2570416.546,2399560.376
2576092.573,2417147.718
2570699.497,2403456.144
2572913.399,2446526.875
2557420.741,2395335.117
2557420.741,2395335.117
2550423.556,2423795.195
2599252.117,2419458.237
2600129.37,2413636.847
2560890.598,2426774.079
2572395.899,2431532.046
2547023.325,2437972.074
2559367.105,2430407.738
2569246.932,2433999.704
2568197.846,2436422.845
2575148.226,2438676.602
2782984.111,2411701.551
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2158058.247,2379270.662
2409095.891,2328583.208
2407432.294,2327710.827
2364036.387,2326742.994
2745947.993,2415574.458
2403451.118,2317931.485
2403451.118,2317931.485
2396448.993,2315527.316
2551325.592,2423876.063
2556720.753,2395350.041
2556720.753,2395350.041
2868656.449,2428629.38
2556720.753,2395350.041
2558016.469,2395122.328
2410724.976,2330254.66
2574984.103,2416771.065
2574984.103,2416771.065
2574086.763,2402783.854
2573699.513,2403392.363
2573009.162,2446324.775
2576695.4,2398426.365
2577523.06,2399709.394
2600823.05,2413322.011
2600823.05,2413322.011
2566571.857,2402243.356
2572463.359,2401717.859
2896240.462,2408460.219
2658083.684,2438527.241
2396961.436,2315249.185
2634409.66,2378692.288
2573773.514,2416296.541
2816755.584,2462614.451
2583454.329,2453006.667
2548848.985,2401520.392
2548848.985,2401520.392
2553714.794,2404517.93
2556620.755,2395352.173
2556620.755,2395352.173
2558733.513,2395907.396
2558733.513,2395907.396
2558318.372,2390513.829
2560250.544,2396675.42
2560250.544,2396675.42
2566690.906,2393736.937
2566690.906,2393736.937
2572286.776,2393417.691
2554699.467,2394392.712
2553054.698,2392326.891
2560244.151,2396375.423
2560244.151,2396375.423
2560244.151,2396375.423
2406954.406,2327189.832
2406954.406,2327189.832
2801412.313,2412719.286
2548330.15,2424139.789
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2602526.838,2418188.355
2602526.838,2418188.355
2925606.535,2436150.551
2568510.052,2441718.218
2565733.492,2395758.257
2738394.126,2427537.961
2742814.689,2447554.766
2574733.666,2395566.687
2557986.62,2393722.344
2557216.481,2395139.384
2550423.556,2423795.195
2550423.556,2423795.195
2550423.556,2423795.195
2573699.513,2403392.363
2569763.284,2406477.394
2573699.513,2403392.363
2575999.394,2408045.648
2575999.394,2408045.648
2926118.582,2436739.806
2926379.134,2434834.931
2926493.518,2435532.38
2548848.985,2401520.392
2551317.052,2404669.055
2550621.17,2400182.081
2550682.781,2398380.031
2550682.781,2398380.031
2552331.526,2395943.864
2552861.104,2392631.153
2552861.104,2392631.153
2552871.449,2388429.088
2554823.125,2400192.546
2554823.125,2400192.546
2554037.873,2396207.596
2554037.873,2396207.596
